2023 2023-04-06 5,896,886,953 83,808,885 $77,996,097,630
2006 2006-07-08 4,098,758,533 76,009,064 $5,138,297,697
2014 2014-08-12 6,995,408,316 78,907,813 $78,382,099,761
2008 2008-02-08 9,971,178,963 44,363,084 $87,244,839,120
2021 2021-10-22 4,574,276,648 19,475,621 $97,305,154,981
2009 2009-01-19 2,636,366,091 43,083,769 $96,800,582,572
2014 2014-07-01 5,779,322,472 6,853,975 $88,804,133,698
2021 2021-03-19 5,239,552,885 23,274,263 $97,822,810,633
2002 2002-10-01 3,508,200,620 89,932,764 $94,358,293,299
2003 2003-09-26 5,159,621,982 95,845,344 $11,577,935,054
2008 2008-02-27 337,752,406 63,207,071 $30,451,633,038
2002 2002-01-02 8,064,730,552 84,682,055 $52,073,627,083
2013 2013-11-27 1,587,529,213 61,573,165 $17,625,543,480
2017 2017-07-26 9,443,095,538 39,557,410 $87,576,137,148
2003 2003-04-13 2,606,003,659 15,221,474 $11,240,209,586
2011 2011-08-20 1,659,650,624 72,960,537 $39,163,270,808
2001 2001-04-19 9,649,300,842 88,985,866 $8,765,092,111
2007 2007-02-24 9,459,775,712 37,141,764 $38,602,057,933
2010 2010-07-09 7,362,697,679 37,432,904 $14,176,610,566
2022 2022-08-18 3,194,590,293 19,274,197 $49,074,010,258
2013 2013-04-02 6,140,743,455 69,218,657 $18,129,027,864
2009 2009-09-19 7,874,796,591 27,394,002 $71,400,156,419
2012 2012-01-20 4,448,332,964 8,653,655 $93,890,155,276
2015 2015-12-08 365,617,845 13,263,433 $42,715,463,251
2019 2019-04-29 3,880,488,876 42,798,242 $49,223,277,579
2021 2021-03-01 2,572,756,022 4,235,275 $76,639,656,846
2010 2010-05-28 1,906,162,034 52,719,413 $81,253,591,034
2020 2020-07-19 3,324,343,243 32,751,060 $66,850,388,380
2014 2014-09-22 3,228,889,783 43,920,916 $97,506,463,127
2019 2019-12-29 5,966,466,910 82,363,093 $19,417,475,503
2021 2021-07-11 9,655,564,911 33,873,976 $27,435,449,566
2013 2013-01-06 6,510,952,170 41,304,636 $63,585,160,192
2006 2006-06-17 1,564,954 98,469,121 $81,878,775,266
2011 2011-12-05 9,415,337,340 23,449,971 $78,281,274,931
2011 2011-09-23 9,274,017,148 19,524,777 $84,166,438,093
2005 2005-05-05 3,550,951,051 41,252,216 $48,591,267,412
2006 2006-12-02 5,239,680,505 54,286,671 $73,112,089,873
2014 2014-08-17 1,558,146,159 17,978,006 $66,781,463,202
2018 2018-02-16 6,728,590,077 52,332,743 $87,759,223,402
2001 2001-05-22 3,199,539,866 84,086,042 $27,109,739,536
2008 2008-01-31 8,183,523,874 42,297,330 $53,283,898,911
2011 2011-07-12 8,253,725,463 54,816,197 $20,814,434,243
2010 2010-10-20 7,024,011,568 78,149,742 $4,830,270,446
2012 2012-06-28 7,581,631,928 4,598,255 $86,485,204,016
2019 2019-06-18 9,502,077,790 70,774,992 $84,027,188,252
2006 2006-01-25 3,859,195,355 9,657,108 $27,701,645,312
2018 2018-02-25 1,882,476,064 76,980,245 $53,913,916,414
2004 2004-03-03 2,958,255,196 30,507,034 $15,180,347,983
2002 2002-08-07 5,180,418,072 70,719,246 $77,494,999,295
2008 2008-06-19 1,778,177,976 84,061,939 $82,810,775,930
2006 2006-06-05 52,343,749 18,650,089 $7,184,953,830
2007 2007-12-08 3,431,959,515 42,360,560 $32,867,562,220
2009 2009-11-05 5,656,300,604 22,273,360 $62,602,758,211
2007 2007-06-14 6,741,500,888 38,148,030 $13,790,479,715
2011 2011-09-26 7,913,170,463 12,711,759 $80,973,642,132
2021 2021-06-22 8,901,636,292 72,257,417 $44,921,813,355
2006 2006-02-21 3,902,039,703 18,345,802 $35,866,195,813
2017 2017-09-25 9,937,838,852 32,588,661 $23,809,145,672
2013 2013-11-21 8,893,068,617 73,521,772 $65,964,585,111
2012 2012-03-22 8,274,321,472 63,644,475 $61,543,019,748
2003 2003-10-01 5,082,079,615 62,224,012 $85,334,107,106
2015 2015-03-25 5,035,109,637 55,209,911 $81,006,944,360
2006 2006-09-23 6,752,207,792 74,963,280 $71,467,074,334
2008 2008-07-19 942,675,820 16,143,965 $54,036,220,242
2005 2005-05-08 27,873,616 95,618,186 $26,900,074,150
2008 2008-12-11 1,253,976,267 68,954,913 $20,098,955,618
2001 2001-06-04 5,544,591,947 24,896,553 $98,153,744,281
2016 2016-07-30 6,134,204,645 10,729,646 $51,340,771,635
2014 2014-10-03 6,986,081,756 79,268,397 $64,198,392,655
2013 2013-12-01 5,683,660,910 82,002,758 $94,359,992,107
2015 2015-05-23 9,094,953,074 37,939,744 $12,850,950,267
2007 2007-02-07 7,752,758,876 91,714,854 $92,412,541,340
2020 2020-05-29 6,803,035,931 48,137,350 $31,842,077,370
2016 2016-04-19 1,878,516,794 49,586,314 $71,177,935,215
2021 2021-11-06 5,336,024,602 71,026,667 $13,779,676,608
2009 2009-01-30 6,951,678,693 63,619,591 $63,995,310,757
2001 2001-02-05 6,657,609,030 53,828,619 $80,876,757,153
2022 2022-11-17 6,961,087,459 97,782,309 $86,250,743,543
2005 2005-01-24 7,007,696,121 6,098,673 $5,803,994,874
2020 2020-07-16 7,305,581,346 34,393,686 $34,321,172,742
2021 2021-06-27 5,775,274,691 26,590,095 $35,887,199,237
2012 2012-02-26 3,656,374,787 18,525,021 $86,896,284,063
2009 2009-10-27 211,881,441 87,534,425 $44,945,343,246
2020 2020-06-02 4,568,558,217 99,056,915 $62,330,733,403
2013 2013-09-05 939,277,573 82,321,760 $98,495,040,338
2006 2006-11-23 1,825,780,058 5,503,164 $71,979,859,557
2006 2006-11-27 744,315,103 6,398,114 $37,568,934,223
2013 2013-11-19 1,624,270,892 32,955,361 $57,459,369,738
2014 2014-04-22 8,456,102,584 31,274,698 $96,177,548,338
2014 2014-10-10 2,604,905,597 79,141,295 $15,896,491,964
2006 2006-07-23 3,771,234,933 41,072,081 $2,817,770,182
2001 2001-09-15 292,193,118 95,601,345 $78,448,605,093
2003 2003-11-16 9,826,020,654 44,997,920 $88,504,310,610
2009 2009-02-07 1,433,037,458 2,590,713 $64,281,582,487
2011 2011-01-05 8,297,205,039 65,724,703 $3,512,785,584
2009 2009-07-28 6,599,753,968 38,893,101 $46,143,973,797
2013 2013-04-07 6,562,367,436 72,267,164 $51,048,089,987
2001 2001-07-03 9,531,149,178 86,989,724 $69,725,112,903
2014 2014-08-21 1,059,376,660 44,900,865 $26,331,864,393
2022 2022-08-23 7,642,977,258 88,607,895 $85,751,464,081
2009 2009-01-28 4,698,694,782 64,672,014 $50,159,985,631
2013 2013-06-15 4,083,852,830 29,915,414 $57,433,222,243
2004 2004-08-27 3,744,229,398 64,354,607 $61,828,004,243
2013 2013-01-15 9,736,902,419 63,574,171 $62,844,080,711
2016 2016-01-06 1,823,497,629 18,912,744 $55,542,682,883
2016 2016-10-20 2,901,682,001 30,772,180 $3,017,191,519
2013 2013-02-05 8,027,231,726 38,742,478 $40,621,924,915
2016 2016-09-20 8,553,285,882 32,157,084 $64,394,788,899
2006 2006-04-08 2,927,083,820 4,462,470 $48,895,606,253
2022 2022-01-16 4,788,521,554 99,493,281 $19,194,255,616
2005 2005-04-18 9,139,673,192 94,282,637 $47,762,441,990
2008 2008-07-13 5,561,772,148 25,394,720 $54,990,197,623
2020 2020-08-30 3,082,154,181 29,676,599 $44,498,497,223
2016 2016-08-21 2,206,781,607 61,012,638 $99,054,113,604
2011 2011-11-09 2,817,166,889 6,637,066 $37,339,185,201
2010 2010-03-04 2,007,464,858 49,396,345 $82,485,365,587
2022 2022-11-22 1,168,366,841 21,201,326 $32,728,180,701
2022 2022-10-13 9,773,986,029 77,481,082 $96,607,523,928
2010 2010-03-12 7,716,712,138 66,008,835 $34,391,103,124
2018 2018-07-23 8,887,221,781 86,910,102 $58,229,696,049
2011 2011-02-02 24,425,671 50,699,328 $9,414,090,802
2007 2007-07-04 4,284,595,823 55,372,087 $9,954,654,342
2015 2015-10-07 5,054,203,146 10,609,098 $16,526,189,684
2011 2011-07-28 8,439,278,049 80,062,776 $44,671,774,549
2005 2005-05-14 19,873,403 54,345,228 $47,680,032,490
2012 2012-02-25 3,896,024,771 21,124,823 $51,181,669,515
2013 2013-08-17 3,896,553,046 59,043,916 $21,287,639,019
2015 2015-09-19 6,722,002,506 92,548,313 $76,597,852,393
2003 2003-03-17 812,770,433 13,849,827 $3,591,535,455
2008 2008-10-13 238,991,874 8,817,167 $85,312,402,614
2014 2014-03-27 2,434,762,209 20,586,832 $22,458,233,969
2016 2016-06-13 6,146,292,008 23,519,424 $74,006,886,250
2001 2001-08-26 3,124,310,665 65,031,384 $8,829,703,496
2013 2013-02-04 4,712,430,764 64,201,116 $91,322,308,377
2016 2016-09-04 7,071,909,696 22,988,159 $81,947,758,857
2013 2013-11-15 6,096,365,316 72,494,891 $22,025,589,522
2011 2011-04-20 5,195,910,085 97,187,831 $72,271,798,859
2020 2020-05-13 8,518,886,022 68,009,232 $3,243,280,943
2018 2018-09-20 4,663,725,221 57,961,508 $39,698,494,915
2019 2019-03-06 8,003,474,656 81,672,728 $18,470,972,692
2008 2008-04-01 417,369,822 5,178,925 $70,412,267,408
2009 2009-10-18 7,328,416,808 3,830,892 $83,867,930,561
2007 2007-12-24 7,329,487,333 61,102,143 $73,985,903,887
2018 2018-07-24 5,574,925,868 10,343,863 $92,398,017,015
2010 2010-02-26 4,275,958,818 37,245,935 $84,452,384,567
2010 2010-05-05 4,443,544,394 45,818,149 $40,085,315,259
2014 2014-03-02 3,918,742,373 13,485,535 $36,732,489,059
2022 2022-05-01 6,827,289,934 79,164,506 $29,547,857,603
2020 2020-03-27 7,878,111,009 12,598,170 $12,060,270,117
2010 2010-04-03 2,007,677,474 37,758,039 $53,755,689,423
2002 2002-03-18 8,228,384,315 66,915,453 $5,858,370,055
2007 2007-06-12 9,190,245,300 69,086,195 $82,023,197,928
2023 2023-01-02 418,990,073 89,277,442 $45,268,199,952
2016 2016-12-12 4,784,454,833 11,990,604 $83,444,457,057
2019 2019-06-07 9,453,854,089 37,217,684 $26,523,732,708
2019 2019-07-21 6,309,033,728 23,844,308 $26,376,649,494
2018 2018-05-30 1,809,731,205 38,569,206 $20,790,836,453
2008 2008-04-08 8,957,924,521 6,162,350 $14,311,447,432
2002 2002-07-02 6,859,571,037 5,403,815 $46,490,910,081
2006 2006-03-27 2,916,686,428 34,970,092 $26,247,735,367
2006 2006-02-08 7,927,258,599 13,250,108 $46,675,390,153
2004 2004-04-12 3,533,963,862 13,099,897 $35,984,934,893
2021 2021-02-27 2,735,861,580 47,264,328 $96,637,308,951
2003 2003-10-28 6,953,204,800 95,590,100 $11,372,808,142
2008 2008-04-07 3,440,009,487 48,297,452 $43,439,458,431
2006 2006-05-16 9,232,421,040 76,184,802 $45,192,301,161
2011 2011-12-10 3,056,296,142 80,505,616 $95,964,541,843
2010 2010-05-14 9,337,855,939 73,231,884 $93,643,387,642
2008 2008-12-23 403,291,797 69,213,212 $68,470,360,311
2013 2013-07-25 3,655,015,533 60,295,330 $63,889,689,108
2017 2017-11-26 2,517,015,264 66,360,786 $34,669,001,499
2017 2017-12-14 8,774,657,419 33,646,987 $97,692,633,540
2011 2011-09-27 7,777,688,979 35,290,007 $84,216,790,144
2019 2019-10-10 5,881,833,673 75,021,866 $39,829,519,096
2021 2021-06-23 7,418,679,372 38,870,404 $63,137,611,224
2015 2015-06-25 3,876,429,055 13,861,059 $15,247,600,100
2012 2012-08-15 3,501,495,453 27,930,503 $84,146,104,401
2009 2009-11-24 1,493,588,038 73,708,184 $83,188,777,609
2006 2006-02-14 7,490,703,569 49,128,016 $55,934,277,993
2002 2002-03-05 3,323,222,882 10,118,855 $15,863,881,720
2018 2018-08-14 1,964,629,552 91,637,962 $91,745,057,879
2001 2001-02-17 6,718,757,359 77,156,624 $63,006,938,461
2018 2018-05-09 607,019,371 71,398,566 $15,356,570,099
2008 2008-07-17 3,933,020,966 68,813,819 $85,527,865,684
2020 2020-04-28 5,402,460,164 78,621,379 $30,051,617,431
2012 2012-04-19 6,729,331,839 17,025,727 $50,102,999,665
2002 2002-05-10 2,266,665,362 58,741,325 $78,109,644,072
2011 2011-01-10 3,366,465,036 41,220,827 $77,453,379,067
2007 2007-02-18 8,093,346,670 27,866,531 $92,291,140,202
2019 2019-07-08 9,880,151,392 55,713,216 $5,600,213,053
2002 2002-07-23 3,909,357,041 4,699,634 $59,966,999,300
2017 2017-10-24 4,237,200,888 8,764,582 $74,584,593,940
2006 2006-02-04 5,130,232,578 99,598,151 $48,061,073,218
2016 2016-03-31 3,995,790,937 19,792,879 $5,027,520,900
2001 2001-04-18 4,663,031,973 16,837,965 $74,045,871,565
2007 2007-12-09 8,145,606,676 23,665,960 $36,189,283,246
2019 2019-10-31 5,584,417,572 33,064,746 $36,641,771,968
2003 2003-01-15 9,140,632,288 16,535,870 $44,002,229,545
2013 2013-03-07 3,540,523,515 6,128,849 $5,552,124,172
2007 2007-09-14 9,352,899,666 43,600,110 $94,959,282,398
2003 2003-02-03 2,249,888,435 5,849,777 $51,343,107,561
2014 2014-04-20 3,270,308,109 79,905,881 $61,795,154,759
2020 2020-08-23 5,044,186,967 11,069,670 $77,351,184,612
2017 2017-09-03 4,826,131,343 72,856,388 $90,825,991,748
2007 2007-08-13 9,140,587,435 92,961,905 $25,147,251,397
2001 2001-05-19 1,124,248,173 81,687,943 $97,895,814,953
2008 2008-07-20 2,821,939,984 11,165,857 $21,655,444,993
2021 2021-11-07 1,673,439,278 24,800,474 $64,081,175,077
2017 2017-04-12 9,795,066,228 62,949,448 $9,475,023,514
2018 2018-12-01 3,247,029,244 66,662,486 $74,274,076,947
2011 2011-03-19 3,229,894,400 30,848,185 $52,938,116,618
2010 2010-04-02 7,226,339,139 66,611,103 $8,097,676,076
2011 2011-03-20 9,047,326,060 6,118,688 $54,366,501,530
2005 2005-10-12 8,706,676,884 41,340,147 $74,022,605,625
2012 2012-09-30 8,912,377,778 59,352,296 $42,367,696,163
2012 2012-10-12 6,178,769,172 4,329,213 $50,657,194,238
2020 2020-09-20 610,757,883 22,689,687 $12,478,535,501
2004 2004-11-15 4,553,401,900 64,214,641 $32,655,190,514
2003 2003-03-27 7,009,270,839 86,641,982 $8,253,929,208
2022 2022-01-29 4,181,228,909 28,661,192 $50,536,594,922
2012 2012-06-29 5,264,746,329 23,484,991 $85,264,080,568
2004 2004-10-26 6,587,046,918 25,863,000 $21,649,686,609
2007 2007-07-13 6,804,655,386 22,727,832 $4,455,493,244
2001 2001-10-28 8,882,009,770 50,658,262 $79,188,009,711
2019 2019-02-02 2,644,856,729 96,334,797 $44,178,438,082
2014 2014-03-24 9,994,460,590 44,847,589 $89,264,586,654
2019 2019-05-07 8,382,086,643 9,925,137 $9,008,803,226
2016 2016-01-20 3,739,588,151 73,954,294 $60,054,793,833
2004 2004-01-17 6,667,546,385 44,801,591 $97,720,634,676
2011 2011-07-21 2,626,652,458 70,403,615 $9,412,944,156
2004 2004-04-24 1,936,582,477 27,290,400 $77,913,058,850
2015 2015-06-03 3,105,169,763 11,430,610 $27,775,698,406
2017 2017-05-26 9,242,078,017 53,314,916 $60,444,210,476
2022 2022-10-25 4,266,653,493 86,284,024 $84,528,486,900
2021 2021-09-21 2,420,821,393 3,882,561 $3,681,054,050
2009 2009-12-03 2,970,525,850 12,832,424 $71,488,912,052
2006 2006-04-11 3,292,292,567 62,934,223 $77,353,255,614
2003 2003-01-26 5,167,642,790 95,506,927 $59,886,301,672
2019 2019-03-10 6,057,870,662 96,353,989 $20,067,316,950
2007 2007-09-29 5,784,364,136 94,490,811 $35,023,600,241
2012 2012-10-15 312,196,452 75,847,514 $94,653,095,032
2008 2008-11-02 9,515,217,568 91,390,343 $1,832,419,046
2002 2002-04-13 6,897,493,058 9,765,962 $7,792,086,838
2018 2018-10-10 9,346,532,125 79,464,874 $36,097,714,235
2008 2008-01-23 1,115,235,681 63,474,770 $37,471,786,438
2023 2023-04-30 1,325,910,146 25,138,506 $69,126,896,873
2001 2001-05-20 2,549,067,692 36,412,164 $18,304,634,101
2005 2005-11-27 6,927,945,897 96,054,249 $94,679,771,020
2020 2020-02-12 1,010,775,433 43,689,829 $46,139,847,588
2015 2015-04-30 4,245,921,843 21,528,733 $83,098,667,914
2013 2013-03-28 2,090,549,430 49,911,079 $41,327,826,751
2014 2014-12-26 2,637,490,107 91,231,375 $78,308,501,888
2021 2021-10-10 5,012,938,636 70,700,403 $89,011,853,012
2015 2015-10-10 5,827,258,366 62,087,853 $34,272,796,262
2012 2012-01-26 3,951,004,180 61,044,658 $45,895,426,230
2009 2009-03-05 3,788,758,297 56,786,758 $93,365,560,023
2016 2016-11-14 8,556,086,549 90,641,660 $215,632,506
2004 2004-05-13 8,322,052,301 13,742,485 $67,143,350,056
2008 2008-08-06 5,986,917,561 63,358,962 $93,788,978,458
2004 2004-03-10 9,000,853,888 86,762,464 $91,155,773,746
2012 2012-06-24 457,601,242 74,014,873 $54,562,592,115
2010 2010-01-18 8,598,489,876 40,539,945 $31,379,510,720
2016 2016-04-08 483,792,047 95,852,483 $55,075,040,196
2012 2012-07-07 5,380,497,072 7,544,027 $78,116,254,595
2005 2005-12-26 6,022,755,639 11,544,307 $15,377,125,983
2021 2021-02-23 1,509,469,318 9,925,168 $5,660,657,661
2014 2014-06-08 2,615,202,169 77,195,576 $36,140,837,858
2009 2009-10-22 5,338,226,084 47,973,822 $52,230,855,016
2017 2017-04-13 8,491,367,653 32,851,873 $49,720,837,606
2002 2002-10-12 8,532,613,698 82,318,347 $73,690,527,677
2009 2009-06-04 6,334,481,989 79,425,994 $84,559,569,298
2016 2016-06-28 1,734,113,635 48,344,195 $83,641,436,254
2015 2015-12-24 3,051,035,808 73,192,155 $31,752,769,454
2018 2018-04-30 8,890,531,921 96,665,634 $89,853,746,832
2021 2021-04-21 8,465,523,984 2,274,857 $38,619,407,894
2003 2003-07-04 2,477,554,897 96,377,376 $91,775,249,291
2021 2021-02-24 4,417,326,735 91,645,293 $83,343,190,223
2022 2022-12-21 3,833,462,323 71,180,120 $66,669,487,224
2018 2018-06-17 6,457,329,128 38,573,544 $95,220,677,810
2011 2011-02-24 4,363,572,375 78,814,669 $16,053,119,674
2017 2017-03-08 9,636,481,492 1,506,483 $13,007,545,824
2012 2012-05-23 7,894,197,370 84,416,988 $78,439,722,329
2015 2015-11-23 7,317,609,320 42,511,805 $58,685,786,924
2009 2009-02-26 4,120,591,959 15,302,151 $74,943,867,534
2004 2004-08-09 497,771,160 34,646,692 $18,986,169,759
2016 2016-03-21 4,663,703,756 41,016,174 $55,886,399,577
2019 2019-08-27 5,337,960,183 51,378,568 $7,977,138,485
2008 2008-12-17 3,168,778,038 21,271,847 $6,726,928,978
2010 2010-01-19 8,310,490,538 12,845,085 $60,906,182,750
2020 2020-07-04 5,931,685,478 18,755,549 $18,665,754,174
2010 2010-08-17 8,779,807,725 86,022,804 $79,592,021,824
2014 2014-03-16 5,251,737,166 91,495,483 $16,875,243,015
2007 2007-10-08 2,219,002,676 47,989,954 $86,399,306,857
2003 2003-03-08 3,586,195,415 50,327,262 $55,317,841,709
2021 2021-10-16 9,689,896,125 52,437,467 $49,738,902,515
2008 2008-07-30 7,050,567,494 6,919,848 $30,763,957,009
2009 2009-03-10 267,504,154 54,503,437 $59,117,628,623
2004 2004-05-19 415,200,821 45,434,526 $79,078,887,854
2008 2008-05-27 5,771,245,494 38,726,205 $59,483,581,891
2005 2005-12-02 306,304,522 23,139,267 $11,255,016,680
2007 2007-06-23 9,700,121,140 63,072,734 $52,541,513,440
2001 2001-01-18 9,953,048,128 67,607,291 $22,019,037,663
2011 2011-10-26 7,489,805,896 10,145,467 $66,176,602,595
2019 2019-10-07 6,395,519,414 67,119,286 $89,296,174,769
2002 2002-12-21 774,470,754 92,209,356 $41,536,458,056
2015 2015-02-09 3,492,628,595 90,583,811 $90,168,742,414
2010 2010-04-04 8,879,586,412 46,493,882 $57,889,943,382
2005 2005-10-03 1,307,478,002 17,835,410 $97,018,115,429
2013 2013-06-19 3,811,993,081 81,461,780 $52,663,539,999
2005 2005-03-16 1,888,455,057 28,273,253 $22,731,923,198
2001 2001-09-08 5,908,789,387 6,427,965 $84,221,042,592
2008 2008-03-12 8,954,707,820 7,500,025 $19,125,440,690
2012 2012-10-16 9,768,691,468 64,483,072 $52,745,569,608
2002 2002-01-27 6,175,026,421 20,333,964 $55,473,679,948
2003 2003-12-27 1,211,491,743 42,721,705 $25,326,985,638
2016 2016-02-06 2,136,065,203 49,125,845 $10,490,518,795
2015 2015-08-10 2,719,745,728 74,502,092 $64,056,578,263
2017 2017-01-15 1,027,709,408 61,095,580 $33,569,702,010
2015 2015-11-19 2,253,102,491 56,357,875 $3,501,170,624
2012 2012-05-12 7,235,970,415 55,524,091 $6,969,397,903
2018 2018-07-17 393,337,079 89,276,189 $21,514,695,215
2010 2010-06-17 9,996,184,905 8,120,935 $57,714,072,882
2005 2005-10-04 2,052,722,759 91,008,512 $59,462,632,031
2011 2011-04-05 3,208,453,365 31,818,744 $44,611,114,943
2016 2016-08-14 8,792,863,423 81,189,298 $74,070,494,902
2007 2007-02-22 5,251,760,712 13,165,876 $69,879,544,362
2016 2016-09-28 5,378,107,037 67,190,943 $3,745,041,687
2021 2021-12-22 3,323,453,615 1,235,371 $45,902,570,247
2008 2008-09-01 2,983,893,422 67,579,120 $16,088,072,316
2014 2014-05-09 9,709,830,239 55,309,823 $95,415,638,906
2004 2004-03-23 3,223,835,590 27,581,931 $8,275,940,175
2007 2007-04-14 1,970,975,243 77,591,341 $37,603,525,275
2021 2021-03-30 2,893,094,858 80,641,454 $31,226,943,053
2014 2014-03-15 4,887,500,087 49,563,131 $15,168,268,740
2021 2021-06-29 2,322,784,539 10,941,445 $45,385,668,587
2012 2012-09-11 6,228,684,057 38,864,563 $41,439,463,661
2015 2015-10-23 3,352,284,202 17,542,448 $38,989,724,149
2022 2022-06-06 1,263,858,732 64,851,684 $93,205,947,674
2003 2003-03-20 27,457,131 46,915,599 $22,838,697,570
2008 2008-08-01 5,535,321,233 85,363,825 $41,699,566,136
2002 2002-11-19 6,275,765,227 62,964,151 $7,183,925,837
2023 2023-04-03 5,394,391,160 36,909,669 $59,310,244,815
2016 2016-06-23 5,810,672,944 23,582,628 $7,836,306,205
2014 2014-10-06 2,190,070,977 45,632,837 $55,833,974,197
2015 2015-12-05 8,502,811,783 19,729,045 $91,448,406,823
2003 2003-02-24 3,600,149,271 99,689,020 $89,086,828,154
2009 2009-06-23 1,342,996,312 90,454,097 $11,340,619,740
2005 2005-03-13 3,369,473,989 5,915,635 $40,456,468,727
2012 2012-12-13 3,945,029,201 36,735,106 $42,219,371,609
2022 2022-07-13 6,932,089,670 42,242,801 $697,478,452
2016 2016-12-18 7,932,004,846 96,925,692 $45,129,235,395
2013 2013-07-12 1,627,054,789 92,628,772 $78,285,063,390
2013 2013-03-21 3,791,813,852 15,210,096 $33,492,702,791
2013 2013-09-25 3,964,367,066 66,755,728 $94,772,223,173
2022 2022-10-15 4,474,215,851 58,158,759 $35,289,979,139
2002 2002-11-16 3,170,946,426 36,502,531 $20,641,422,557
2010 2010-08-28 1,449,573,022 79,219,508 $30,696,520,814
2023 2023-04-14 1,536,750,115 51,869,609 $76,157,421,635
2015 2015-05-09 9,758,900,072 1,614,129 $22,671,179,966
2016 2016-06-15 2,566,366,190 11,927,997 $90,410,329,995
2005 2005-04-29 743,513,041 56,899,889 $97,767,437,085
2021 2021-10-05 1,325,016,124 7,627,277 $37,962,388,843
2017 2017-05-02 1,811,497,924 25,714,390 $15,932,368,371
2005 2005-05-11 9,597,513,682 85,919,872 $42,394,124,125
2017 2017-11-09 3,315,393,013 17,660,041 $86,045,259,154
2017 2017-12-17 3,444,178,118 77,494,193 $45,674,345,704
2012 2012-05-05 1,883,613,858 97,178,074 $60,869,702,334
2020 2020-11-26 9,843,139,044 59,810,347 $6,194,776,982
2009 2009-07-18 6,142,054,867 49,040,989 $27,679,000,371
2001 2001-12-22 7,871,952,394 38,449,070 $13,891,615,818
2010 2010-11-25 5,048,340,374 23,115,113 $13,916,115,274
2016 2016-09-08 5,645,599,829 61,383,864 $16,272,223,327
2022 2022-04-08 4,579,505,560 58,712,372 $18,183,707,060
2009 2009-10-11 2,686,588,164 5,758,249 $7,575,113,589
2019 2019-03-27 5,445,735,254 68,828,290 $64,842,177,705
2011 2011-01-24 4,259,842,052 34,025,473 $82,744,430,519
2017 2017-09-11 5,286,386,848 91,677,853 $60,995,819,710
2019 2019-09-03 2,284,788,360 78,887,888 $28,132,468,723
2010 2010-04-16 537,957,225 9,906,519 $16,255,181,785
2013 2013-10-04 668,722,052 19,993,357 $14,363,896,239
2006 2006-11-24 7,124,172,209 81,852,712 $77,299,947,183
2007 2007-05-28 8,296,130,272 35,108,999 $85,938,476,354
2008 2008-02-29 3,657,574,171 38,036,828 $82,121,154,563
2011 2011-11-10 4,852,429,328 73,421,447 $98,201,459,467
2022 2022-08-11 3,493,017,703 81,969,888 $42,225,304,854
2019 2019-01-20 5,921,131,728 40,961,565 $88,007,272,669
2020 2020-03-09 847,828,691 76,200,477 $77,250,456,147
2021 2021-08-29 9,475,739,907 92,499,342 $17,999,947,536
2001 2001-09-14 9,021,927,520 94,232,318 $95,591,078,795
2016 2016-12-29 1,668,252,419 32,662,404 $18,259,006,094
2011 2011-01-14 1,942,355,506 98,872,052 $51,560,904,581
2002 2002-04-27 62,779,910 5,625,570 $45,835,287,779
2021 2021-03-17 4,926,393,470 31,055,924 $83,955,248,298
2018 2018-07-26 2,367,902,317 95,548,302 $49,386,033,660
2012 2012-09-08 1,914,868,478 66,636,436 $76,086,364,010
2008 2008-03-03 4,026,349,977 55,679,039 $49,623,184,272
2013 2013-07-15 8,762,517,739 71,650,623 $93,390,909,048
2017 2017-01-12 6,613,487,789 25,481,949 $55,069,206,830
2015 2015-12-25 9,737,158,312 96,433,563 $83,398,227,020
2016 2016-09-03 4,758,200,609 98,982,570 $14,929,748,108
2012 2012-03-23 2,697,392,125 34,850,540 $37,333,922,970
2011 2011-03-03 2,340,332,272 58,302,033 $57,427,469,994
2005 2005-05-13 2,542,533,894 34,678,126 $82,577,364,343
2004 2004-07-12 1,429,439,569 17,627,392 $25,899,202,275
2019 2019-01-28 1,505,666,775 20,124,824 $12,772,504,794
2007 2007-10-04 8,015,377,591 42,604,678 $18,307,279,489
2001 2001-05-04 5,516,605,825 55,849,375 $55,623,383,194
2007 2007-07-30 3,681,504,141 69,849,304 $10,319,140,094
2003 2003-09-18 8,220,603,171 7,825,053 $16,532,493,469
2015 2015-11-09 2,779,422,802 20,515,411 $44,462,338,436
2017 2017-03-18 8,424,506,524 8,186,815 $98,847,745,534
2010 2010-08-13 7,998,581,569 34,196,443 $56,346,923,850
2013 2013-09-29 3,214,226,864 40,841,775 $55,464,488,106
2013 2013-04-05 4,430,363,415 34,692,775 $28,753,661,720
2021 2021-07-13 2,358,155,594 30,742,202 $28,652,490,618
2006 2006-06-02 2,732,537,771 92,292,356 $90,556,718,199
2023 2023-03-06 5,324,754,285 30,378,352 $98,393,314,763
2014 2014-04-05 2,916,929,172 34,276,284 $64,602,606,618
2010 2010-09-25 9,234,996,311 82,863,042 $30,758,955,418
2001 2001-11-26 2,918,156,631 6,702,708 $35,441,472,177
2020 2020-05-08 412,998,048 71,489,553 $51,405,825,650
2020 2020-08-07 2,755,275,299 92,220,478 $55,785,599,027
2008 2008-07-14 1,720,515,535 96,324,386 $38,329,191,477
2016 2016-08-01 2,040,983,291 57,669,428 $26,493,402,250
2004 2004-04-26 1,936,408 40,954,943 $57,774,467,615
2008 2008-09-08 1,176,033,834 42,912,230 $50,492,218,806
